grid_id,lng,lat
ODI_00164,84.50499999999998,20.645000000000262
ODI_00165,84.50499999999998,20.655000000000257
ODI_00166,84.50499999999998,20.66500000000026
ODI_00167,84.50499999999998,20.675000000000264
ODI_00168,84.50499999999998,20.685000000000265
ODI_00169,84.50499999999998,20.695000000000267
ODI_00170,84.50499999999998,20.705000000000265
ODI_00171,84.50499999999998,20.715000000000266
ODI_00172,84.50499999999998,20.72500000000027
ODI_00173,84.50499999999998,20.735000000000273
ODI_00174,84.50499999999998,20.745000000000275
ODI_00175,84.50499999999998,20.755000000000273
ODI_00176,84.50499999999998,20.765000000000274
ODI_00177,84.50499999999998,20.77500000000028
ODI_00178,84.50499999999998,20.785000000000277
ODI_00179,84.50499999999998,20.795000000000282
ODI_00180,84.50499999999998,20.805000000000284
ODI_00181,84.50499999999998,20.815000000000282
ODI_00182,84.50499999999998,20.825000000000287
ODI_00183,84.50499999999998,20.83500000000029
ODI_00184,84.50499999999998,20.845000000000294
ODI_00185,84.50499999999998,20.855000000000288
ODI_00186,84.50499999999998,20.86500000000029
ODI_00187,84.50499999999998,20.875000000000295
ODI_00188,84.50499999999998,20.885000000000296
ODI_00189,84.50499999999998,20.895000000000298
ODI_00190,84.50499999999998,20.905000000000296
ODI_00191,84.50499999999998,20.915000000000298
ODI_00192,84.50499999999998,20.925000000000303
ODI_00193,84.50499999999998,20.9350000000003
ODI_00194,84.50499999999998,20.9450000000003
ODI_00195,84.50499999999998,20.955000000000304
ODI_00196,84.50499999999998,20.965000000000305
ODI_00197,84.50499999999998,20.975000000000307
ODI_00198,84.50499999999998,20.98500000000031
ODI_00199,84.50499999999998,20.995000000000314
ODI_00200,84.51500000000001,19.005000000000003
ODI_00201,84.51500000000001,19.015
ODI_00202,84.51500000000001,19.025
ODI_00203,84.51500000000001,19.035
ODI_00204,84.51500000000001,19.044999999999998
ODI_00205,84.51500000000001,19.055
ODI_00206,84.51500000000001,19.064999999999998
ODI_00207,84.51500000000001,19.075
ODI_00208,84.51500000000001,19.084999999999997
ODI_00209,84.51500000000001,19.095
ODI_00210,84.51500000000001,19.105000000000004
ODI_00211,84.51500000000001,19.115000000000002
